2003,1,2,20,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,12.8,7.9,71,100500,0,0,354,0,0,0,0,0,0,99990,180,3.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,21,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,11.8,7.4,73,100500,0,0,348,0,0,0,0,0,0,99990,180,2.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,22,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,10.7,6.8,76,100500,0,0,342,0,0,0,0,0,0,99990,180,2.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,23,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,9.6,6.3,79,100500,0,0,336,0,0,0,0,0,0,99990,180,4.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,24,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,8.4,5.7,82,100500,0,0,330,0,0,0,0,0,0,99990,180,3.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,1,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7.3,5.1,85,100800,0,0,324,0,0,0,0,0,0,99990,180,7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,2,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,6.2,4.5,89,100800,0,0,319,0,0,0,0,0,0,99990,180,7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,3,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.3,4,92,100800,0,0,314,0,0,0,0,0,0,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,4,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.4,3.6,94,100800,0,0,309,0,0,0,0,0,0,99990,180,5.3,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,5,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.7,3.2,97,100800,0,0,306,0,0,0,0,0,0,99990,180,7.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,6,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.2,3,99,100800,0,0,304,0,0,0,0,0,0,99990,180,4.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,7,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.9,2.8,100,100800,0,0,302,0,0,0,0,0,0,99990,180,2.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,8,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.8,2.8,100,100800,144,1417,302,0,0,0,0,0,0,99990,180,3.3,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,9,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.2,2.9,98,100800,385,1417,303,0,0,0,0,0,0,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,10,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.4,3.4,93,100800,579,1417,309,57,0,57,6000,0,6000,99990,180,6.2,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,11,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,6.1,4.1,86,100800,714,1417,318,72,1,72,7600,100,7500,99990,180,4.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,12,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,8,4.8,79,100800,778,1417,327,80,2,79,8400,200,8300,99990,180,5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,13,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,9.8,5.5,74,100800,769,1417,336,79,2,78,8200,200,8100,99990,180,7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,14,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,11,6,70,100800,687,1417,343,69,1,69,7200,100,7200,99990,180,4.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,15,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,11.4,6.1,69,100800,537,1417,345,53,0,53,5500,0,5500,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,16,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,11.3,6.1,69,100800,330,1417,344,0,0,0,0,0,0,99990,180,3.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,17,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,11.1,6,70,100900,80,1417,343,0,0,0,0,0,0,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,18,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,10.8,5.9,71,100900,0,0,342,0,0,0,0,0,0,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,19,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,10.4,5.7,72,100900,0,0,340,0,0,0,0,0,0,99990,180,2.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,20,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,9.9,5.5,73,100900,0,0,337,0,0,0,0,0,0,99990,180,3.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,21,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,9.3,5.3,75,100900,0,0,334,0,0,0,0,0,0,99990,180,6.2,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,22,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,8.7,5,77,100900,0,0,331,0,0,0,0,0,0,99990,180,4.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,23,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,8,4.7,79,100900,0,0,327,0,0,0,0,0,0,99990,180,6.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,3,24,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7.3,4.4,81,100800,0,0,323,0,0,0,0,0,0,99990,180,4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,1,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,6.7,4.1,83,100500,0,0,320,0,0,0,0,0,0,99990,180,3.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,2,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,6,3.9,86,100200,0,0,317,0,0,0,0,0,0,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,3,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.4,3.6,88,100000,0,0,314,0,0,0,0,0,0,99990,180,5.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,4,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.9,3.4,89,100000,0,0,311,0,0,0,0,0,0,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,5,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.5,3.2,91,100000,0,0,309,0,0,0,0,0,0,99990,180,4.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,6,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.2,3.1,92,100000,0,0,308,0,0,0,0,0,0,99990,180,4.2,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,7,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4,3,93,100000,0,0,307,0,0,0,0,0,0,99990,180,4.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,8,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4,3,93,100000,144,1417,307,0,0,0,0,0,0,99990,180,4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,9,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4,2.7,91,100000,385,1417,307,0,0,0,0,0,0,99990,180,2.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,10,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,4.3,1.8,84,100000,580,1417,307,59,2,59,6200,200,6100,99990,180,5.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,11,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,4.6,0.5,74,100000,715,1417,307,80,5,77,8400,600,8100,99990,180,7.4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,12,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,5,-0.8,65,100000,780,1417,307,93,9,89,9700,900,9200,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,13,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,5.3,-2.1,58,100000,772,1417,307,92,8,87,9600,800,9100,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,14,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,5.5,-2.9,54,100100,690,1417,307,76,4,74,7900,500,7700,99990,180,4.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,15,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,5.6,-3.2,52,100100,540,1417,307,55,1,54,5600,100,5600,99990,180,4.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,16,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.6,-3.2,53,100100,333,1417,307,0,0,0,0,0,0,99990,180,4.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,17,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.5,-3.2,53,100100,83,1417,307,0,0,0,0,0,0,99990,180,1.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,18,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.3,-3.1,54,100200,0,0,306,0,0,0,0,0,0,99990,180,5.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,19,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,5.1,-3,55,100200,0,0,305,0,0,0,0,0,0,99990,180,4.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,20,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.9,-2.8,57,100200,0,0,305,0,0,0,0,0,0,99990,180,3.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,21,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.6,-2.6,59,100200,0,0,304,0,0,0,0,0,0,99990,180,3,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,22,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,4.2,-2.5,61,100200,0,0,302,0,0,0,0,0,0,99990,180,5.4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,23,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.9,-2.3,63,100100,0,0,301,0,0,0,0,0,0,99990,180,4.4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,4,24,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.6,-2.1,66,100100,0,0,300,0,0,0,0,0,0,99990,180,6.3,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,1,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,3.2,-1.9,69,100300,0,0,298,0,0,0,0,0,0,99990,180,3.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,2,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.9,-1.7,71,100300,0,0,297,0,0,0,0,0,0,99990,180,4.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,3,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.6,-1.5,74,100300,0,0,296,0,0,0,0,0,0,99990,180,2.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,4,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.3,-1.4,76,100300,0,0,295,0,0,0,0,0,0,99990,180,3.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,5,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2.1,-1.3,78,100300,0,0,294,0,0,0,0,0,0,99990,180,2.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,6,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,2,-1.2,79,100200,0,0,294,0,0,0,0,0,0,99990,180,2.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,7,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,1.9,-1.1,80,100200,0,0,294,0,0,0,0,0,0,99990,180,5.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,8,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,1.9,-1.1,80,100200,144,1417,294,0,0,0,0,0,0,99990,180,2.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,9,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,2.2,-0.9,79,100200,386,1417,295,40,2,39,4100,200,4100,99990,180,6.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,10,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,3.2,-0.3,77,100200,581,1417,300,80,16,74,8400,1700,7700,99990,180,3.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,11,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,4.5,0.5,74,100300,716,1417,307,132,37,113,13700,3900,11800,99990,180,5.3,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,5,12,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,6.1,1.4,71,100300,782,1417,315,165,50,137,17200,5200,14300,99990,180,4.2,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
