Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),1_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE2:Zone Air Temperature [C](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly) 
 07/19  13:00:00,25.575,26.00223788359001,26.000125383741446,26.00128508240779,2.2081823613909514,0.25,1.7989256364550857,0.25,2.263975387642906,0.25 
 07/19  14:00:00,25.816666666666668,26.001963700676116,26.000085335119505,26.001528574166419,2.219829961469348,0.25,1.733652772693195,0.25,2.251864920558782,0.25 
 07/19  15:00:00,25.958333333333333,26.001363214895944,26.000075334253468,26.00116622877017,2.2347334545401504,0.25,1.6007906691510357,0.25,2.2039350066390916,0.25 
 07/19  16:00:00,25.941666666666668,26.001664234024405,25.992374907430219,26.00042412951062,2.30136363722531,0.25,0.9395508684944588,0.16666666666666667,2.247457444974228,0.25 
 07/19  17:00:00,25.84166666666667,26.001147792391298,25.381682427671753,26.000303481238718,2.152915594485654,0.25,0.0,0.0,2.0294084013044428,0.25 
 07/19  18:00:00,25.741666666666665,26.00120192477932,23.979058313863069,25.878613331240535,1.9872340343402284,0.25,0.0,0.0,0.7744445672182936,0.125 
 07/19  19:00:00,25.525000000000003,27.550467949271007,22.96408320509994,24.79229795355472,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  20:00:00,25.224999999999999,26.755776859004557,22.175648595004885,23.483771274234454,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  21:00:00,24.925,26.08947431897251,21.395238396161746,22.413278087208995,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  22:00:00,24.625,25.50704075111715,21.014221601839997,21.8761180165896,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  23:00:00,24.266666666666667,24.984447509299117,20.850445822834,21.58067126330954,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  24:00:00,23.86666666666667,24.506315696724099,20.636538329980806,21.298887563288237,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  01:00:00,23.525000000000003,24.10329138595417,20.494494169637368,21.092236902815924,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  02:00:00,23.225000000000006,23.774895782470848,20.504702679299006,21.008165462112346,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  03:00:00,22.983333333333336,23.475995983447495,20.478735149589537,20.92355378092025,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  04:00:00,22.78333333333333,23.209218894283194,20.426287236049388,20.834952517348819,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  05:00:00,22.641666666666667,22.979369500793099,20.337742117542239,20.72642274257409,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  06:00:00,22.599999999999999,22.831985401182015,20.260781822577557,20.645096888277448,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  07:00:00,22.658333333333336,23.257579772005177,20.548745886089916,20.98314821566042,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  08:00:00,22.875,23.83977384558325,21.14878249501494,21.88410542461013,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  09:00:00,23.350000000000006,24.94412325657564,22.11771291811318,23.42599678429332,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  10:00:00,23.95,26.496234009129397,23.53400417951278,25.743868866532428,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  11:00:00,24.608333333333336,28.214104612666124,24.99852788482008,28.456550177078627,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  12:00:00,25.308333333333338,29.703726963046277,26.038918209116763,30.77932985909143,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  13:00:00,25.89166666666667,30.782814966264909,26.52716923786414,31.898147813566849,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  14:00:00,26.333333333333333,31.605783143637994,26.65512520485169,32.186030897053829,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  15:00:00,26.558333333333338,31.903894799042989,26.426465826304115,31.463294571387736,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  16:00:00,26.541666666666669,31.55273283731967,25.798001897517069,29.975555121832615,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  17:00:00,26.38333333333334,30.74178268088379,25.00027763569122,28.311780506638333,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  18:00:00,26.066666666666668,29.74140806129886,24.02780073430756,26.502034960210457,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  19:00:00,25.608333333333336,28.530888033361788,23.060959616419927,24.85863269903122,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  20:00:00,24.991666666666665,27.428674570011628,22.3222661858016,23.55727109487027,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  21:00:00,24.291666666666669,26.42472304929718,21.8177633946662,22.69269858990584,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  22:00:00,23.59166666666667,25.52353433712995,21.37526091127417,22.0471288349099,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  23:00:00,22.833333333333333,24.67169159767867,20.947789488307284,21.50083017735885,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  24:00:00,22.03333333333333,23.82665787160717,20.520671373324548,20.991708540535755,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  01:00:00,21.291666666666669,22.95906565444113,20.012397096927136,20.440955659088158,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  02:00:00,20.650000000000003,22.104998734144016,19.15411258775784,19.632583587598434,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:00:00,20.05,21.29539713299583,18.443460169848664,18.95312767898059,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:00:00,19.566666666666668,20.572097927531499,17.868972704882287,18.38554366187468,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:00:00,19.283333333333336,19.970582365129137,17.433845995502723,17.935902009763237,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:00:00,19.141666666666667,19.527638558954764,17.239079680935164,17.70023634527812,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:00:00,19.275000000000003,20.301729408477216,17.667475649236566,18.075329873158777,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:00:00,19.866666666666668,23.510112391227396,20.681466511456067,20.89864586453638,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:00:00,20.958333333333333,25.990116095286667,23.867595743183018,25.583215883310275,2.2302424119254016,0.2416666666666667,0.0,0.0,1.1901040631069498,0.14722222222222224 
 07/21  10:00:00,22.375,25.99455832902621,25.826188962207487,25.998081903165333,2.5342484392981987,0.25,1.4120103469487014,0.16666666666666667,2.8567177048014669,0.28453205744196077 
 07/21  11:00:00,23.991666666666665,25.99377545238109,25.999172157732678,25.99663607521637,2.5455667749343595,0.25,2.304122879809324,0.25,3.5760053986748945,0.3918418413483611 
 07/21  12:00:00,25.575,25.997142072056098,25.999269601381728,25.99946854737284,2.4849471754972245,0.251480269823895,2.2242964806809097,0.25,3.012534714324994,0.3239835056636636 
 07/21  13:00:00,26.958333333333333,25.99888024110751,25.9998366523804,25.999304051859299,2.368466200312148,0.25051944522408417,2.0566359253679504,0.25,3.0963592099790158,0.3517595993839271 
 07/21  14:00:00,27.96666666666667,25.995048755971508,25.998971972620848,25.998035128848369,2.9611309680969368,0.33031992047848687,2.1466507983056966,0.25,3.3719412268177235,0.42667034408306889 
 07/21  15:00:00,28.475000000000006,25.99553028899889,25.99912205129127,26.001623877228714,2.9668543386667687,0.3370928381143054,2.109727887584483,0.25,2.659497717297841,0.3046486426169362 
 07/21  16:00:00,28.599999999999999,25.995318164000364,25.99943831118935,26.00105742809915,2.8173142540813518,0.314796368237747,2.0467233638454966,0.25,2.171923302050407,0.25 
 07/21  17:00:00,28.483333333333336,25.995974748153388,25.999410451520377,25.999252785483987,3.054359658974033,0.3505584672916788,2.0481219066624578,0.25,2.2258641710411157,0.25 
 07/21  18:00:00,28.28333333333333,26.000984219590469,25.996951214331764,26.00044044078373,2.3559949884858457,0.2611317816104019,1.3438483058025466,0.20833333333333335,2.0698822151098068,0.25 
 07/21  19:00:00,27.96666666666667,26.00152286503673,25.23395562038011,25.994194878892086,2.07046149623926,0.25,0.0,0.0,1.401207058221391,0.20833333333333335 
 07/21  20:00:00,27.566666666666668,26.000980209584865,23.936693007008004,25.263874661600686,1.9564807901120638,0.25,0.0,0.0,0.0,0.0 
 07/21  21:00:00,27.166666666666669,26.00091018935811,22.91893341526264,24.102767510406676,1.8666485473309467,0.25,0.0,0.0,0.0,0.0 
 07/21  22:00:00,26.708333333333333,26.000577555365429,22.2996439767085,23.319988381628418,1.770744519980578,0.25,0.0,0.0,0.0,0.0 
 07/21  23:00:00,26.208333333333333,26.731541094660199,21.844796359136198,22.77201588372198,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  24:00:00,25.708333333333333,26.336696298426835,21.470970815486227,22.34234538657908,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  01:00:00,25.26666666666667,25.78456582231274,21.161946557965814,21.969246762292064,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  02:00:00,24.86666666666667,25.42808556732679,21.206143821390726,21.88251725751437,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  03:00:00,24.46666666666667,25.072487648049547,21.31527551057117,21.871611413645508,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  04:00:00,24.183333333333335,24.745177953715105,21.293344582131235,21.78253374564648,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  05:00:00,23.983333333333336,24.46527731344665,21.204464246874495,21.662784188877443,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  06:00:00,23.900000000000003,24.23963673270487,21.106207949636646,21.547012967631589,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  07:00:00,24.016666666666667,24.578885174098457,21.2559439201146,21.66622576511806,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  08:00:00,24.45,25.350583523612717,21.96446027491992,22.445376740496486,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  09:00:00,25.28333333333333,25.978945617270186,24.163400793396325,24.765822624905284,2.2022571134253448,0.24999999999999998,0.0,0.0,0.0,0.0 
 07/22  10:00:00,26.400000000000003,25.996109830152194,25.812448442455346,25.996607177608877,2.26644501407494,0.25,0.9853099860178706,0.125,1.974726670234838,0.25 
 07/22  11:00:00,27.599999999999999,25.995673122656695,25.99922730525915,25.99882635674001,2.29152783652563,0.25,2.122414792211241,0.25,2.1968824728997946,0.25 
 07/22  12:00:00,28.8,25.995537642984414,25.998919484345909,25.998673690091907,2.2869336821883645,0.25,2.118047169479819,0.25,2.1946861899437875,0.25 
 07/22  13:00:00,29.883333333333338,25.99874319548881,25.999610304621453,25.999336930777646,2.1804101909248336,0.25,1.9719770275942246,0.25,2.087879708619474,0.25 
 07/22  14:00:00,30.650000000000003,25.99594920800509,25.999100324759835,25.999195043426309,2.3267435858838589,0.2603854400281476,2.048086469631166,0.25,2.110447234705442,0.25 
 07/22  15:00:00,31.016666666666667,25.997217514209109,25.999150644166308,25.99939904481431,2.420850685453159,0.27440450993217299,2.0317649824357697,0.25,2.0764917054831044,0.25 
 07/22  16:00:00,31.041666666666669,25.997492221172249,25.999318113300878,25.999713024682337,2.3764990855423044,0.2692785644471252,2.01112636031709,0.25,2.0285270841840656,0.25 
 07/22  17:00:00,30.88333333333334,25.995876068066339,25.99941150183551,25.999766892384299,2.265257296109699,0.2547538128574214,1.9851005804640599,0.25,1.999206867200057,0.25 
 07/22  18:00:00,30.508333333333338,26.00034535629673,26.00007772038826,26.000234580822764,2.0729894350627204,0.25,1.5495234177528666,0.25,1.7363577006224036,0.25 
 07/22  19:00:00,29.95,26.001882234530969,25.66034798027304,25.996577702235056,1.9855830425933725,0.25,0.0,0.0,1.0654464715586694,0.20833333333333335 
 07/22  20:00:00,29.291666666666669,26.001614599247245,25.116187923875406,25.748763944924169,1.9591479051999666,0.25,0.0,0.0,0.0,0.0 
 07/22  21:00:00,28.53333333333333,26.001212101868334,24.660401889769987,25.308075440878537,1.9385374300509746,0.25,0.0,0.0,0.0,0.0 
 07/22  22:00:00,27.733333333333336,26.001068773022764,24.220575694607946,24.84722128695742,1.9040950616842956,0.25,0.0,0.0,0.0,0.0 
 07/22  23:00:00,26.875,27.483504571293037,23.696402983917776,24.306607943378017,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  24:00:00,25.974999999999999,27.170407302691904,23.104282890119199,23.705335936279938,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  01:00:00,25.133333333333338,26.49108842744098,22.467771841737627,23.058011370245116,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  02:00:00,24.391666666666667,25.84485398514542,21.905471087505675,22.48162115190868,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  03:00:00,23.808333333333338,25.187300212334013,21.47803139771311,22.0093958390321,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  04:00:00,23.308333333333338,24.581861547136815,21.124564015132365,21.610253327223889,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  05:00:00,22.925,24.025359596120255,20.84416285525283,21.28532012069475,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  06:00:00,22.8,23.595561353064114,20.63146298782954,21.039270692687574,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  07:00:00,22.858333333333336,23.758428814418495,20.724645934047119,21.084016300577159,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  08:00:00,23.133333333333338,24.08094370668584,21.0706296917233,21.35319216781025,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  09:00:00,23.708333333333333,25.951276612611506,22.865979619171033,23.126811370510667,1.6365286612614536,0.19791666666666667,0.0,0.0,0.0,0.0 
 07/23  10:00:00,24.40833333333333,25.996886518740216,24.728078532607289,25.360788181603199,2.227958632335053,0.25,0.0,0.0,0.26031129212594175,0.041666666666666667 
 07/23  11:00:00,25.224999999999999,25.996102238648719,25.71698493787159,25.998834776264429,2.2600606076056199,0.25,0.2859876145268489,0.041666666666666667,2.072455725025038,0.25 
 07/23  12:00:00,26.008333333333338,25.99600505994459,25.999700169049196,25.999218457237217,2.2763064270295145,0.25,1.9505861116193986,0.25,2.1447611876313616,0.25 
 07/23  13:00:00,26.708333333333333,25.998082466197475,26.000052917931368,25.999669749018979,2.145830565219699,0.25,1.378894084243014,0.25,2.0056857580991638,0.25 
 07/23  14:00:00,27.233333333333336,25.996936247999729,25.999487309535327,25.99929324295748,2.2517131227072939,0.25,2.051132183906883,0.25,2.0982270176275734,0.25 
 07/23  15:00:00,27.458333333333333,25.996651059667799,25.999504157824224,25.999518761437277,2.2478795773293127,0.25,2.023005088630863,0.25,2.0674617998936957,0.25 
 07/23  16:00:00,27.5,25.997175093506717,25.99982247010188,25.999926797378746,2.2129645546547098,0.25,1.8698019489632237,0.25,1.8758049053720694,0.25 
 07/23  17:00:00,27.38333333333334,25.99682062672261,26.00002113786832,25.999976476956105,2.2045377310741069,0.25,1.4902841628860706,0.25,1.7417556103346177,0.25 
 07/23  18:00:00,27.125,25.999638019303835,25.139067935447629,25.395224654564904,1.9838543832002023,0.25,0.0,0.0,0.0,0.0 
 07/23  19:00:00,26.708333333333333,26.000481308158638,23.874466301596894,24.368193067306437,1.8070665184777986,0.25,0.0,0.0,0.0,0.0 
 07/23  20:00:00,26.208333333333333,26.000291167312346,23.21647596491403,23.77865527511938,1.6917656209187125,0.25,0.0,0.0,0.0,0.0 
 07/23  21:00:00,25.650000000000003,26.000184963398735,22.833930825739079,23.36676283378573,1.5364132239369542,0.25,0.0,0.0,0.0,0.0 
 07/23  22:00:00,25.05,26.00032897960645,22.439729565692095,22.948570795306297,1.2518688783249162,0.25,0.0,0.0,0.0,0.0 
 07/23  23:00:00,24.450000000000004,25.657346892978599,22.00714108382658,22.49788422442872,0.0,0.0,0.0,0.0,0.0,0.0 
 07/23  24:00:00,23.850000000000006,25.15818797447824,21.584371588505009,22.064448120234073,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  01:00:00,23.25,24.43876911615168,21.127345571334769,21.594629827919588,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  02:00:00,22.708333333333333,23.86731312546976,20.699772209338869,21.15975161180503,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  03:00:00,22.266666666666667,23.329471086532718,20.364446873166434,20.79947675869666,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  04:00:00,21.866666666666665,22.84398398317839,20.08149225265438,20.487484446617626,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  05:00:00,21.583333333333333,22.417699489606617,19.819142065073348,20.20550671844835,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  06:00:00,21.5,22.07515812319086,19.641299676246374,20.009051524557479,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  07:00:00,21.616666666666665,22.36850155268611,19.81447495211019,20.13712383790735,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  08:00:00,22.108333333333336,23.147842922671797,20.52752767108589,20.912043022002139,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  09:00:00,23.099999999999999,25.77279961828526,22.481435271779547,23.173246039536126,0.7612806592924346,0.1041666666666667,0.0,0.0,0.0,0.0 
 07/24  10:00:00,24.358333333333336,25.997050323780809,24.662950031115036,25.63005611330441,2.2380728067984969,0.25,0.0,0.0,0.8834163015388201,0.125 
 07/24  11:00:00,25.775000000000003,25.995439758679358,25.906672815425254,25.998849097585724,2.2989516650620089,0.25,1.3335102866676137,0.16666666666666667,2.2356317564590069,0.25 
 07/24  12:00:00,27.15833333333333,25.99534810124221,25.999110683744616,25.99844175507786,2.3100727655848738,0.25,2.149162853294315,0.25,2.2702290589688265,0.25 
 07/24  13:00:00,28.34166666666667,25.997518280655357,25.999653077888437,25.999539120920159,2.1937852775043225,0.25,1.9769146756247403,0.25,2.142543258148212,0.25 
 07/24  14:00:00,29.208333333333333,25.996348206941918,25.999090075010146,25.999274106387046,2.2724440663995759,0.25,2.0802454199360156,0.25,2.1440283581039716,0.25 
 07/24  15:00:00,29.675,25.99538022305674,25.999269320734759,25.99954097497756,2.2677107934921088,0.25,2.0459226793570197,0.25,2.103686425777493,0.25 
 07/24  16:00:00,29.741666666666665,25.995715410264969,25.999359883478907,25.999688878637003,2.2529723202410065,0.25,2.010185350941174,0.25,2.0536821878768145,0.25 
 07/24  17:00:00,29.583333333333333,25.996576407731554,25.999529770571369,25.999814144389764,2.2372394858366855,0.25,1.9719870096352799,0.25,2.006612093953225,0.25 
 07/24  18:00:00,29.325,26.000119100512579,25.886399048226705,26.00019769294506,2.062638438812149,0.25,0.43658192472467557,0.08333333333333333,1.6499436496402667,0.25 
 07/24  19:00:00,28.90833333333333,26.001135393882877,25.031864507804259,25.766974005065707,1.9588019510221327,0.25,0.0,0.0,0.0,0.0 
 07/24  20:00:00,28.349999999999999,26.001243166192155,24.404545269716324,25.168869302615464,1.9176973039326999,0.25,0.0,0.0,0.0,0.0 
 07/24  21:00:00,27.75,26.000956496996897,23.944314972531726,24.656945966404505,1.881901567608975,0.25,0.0,0.0,0.0,0.0 
 07/24  22:00:00,27.09166666666667,26.000792392068019,23.538395096146734,24.206143348721697,1.8315083506457864,0.25,0.0,0.0,0.0,0.0 
 07/24  23:00:00,26.39166666666667,27.107599895725654,23.103941786759834,23.735918688845009,0.0,0.0,0.0,0.0,0.0,0.0 
 07/24  24:00:00,25.691666666666668,26.77654431393341,22.657056789384016,23.260895531161354,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  01:00:00,25.05,26.165511227610386,22.13375431252878,22.725959959368283,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  02:00:00,24.450000000000004,25.63168286678778,21.689349030137845,22.26761578203458,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  03:00:00,23.96666666666667,25.093010146726216,21.350486710376925,21.891608591538298,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  04:00:00,23.566666666666668,24.59203914762656,21.100400513311916,21.595365875433719,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  05:00:00,23.28333333333333,24.15910279134214,20.873963798423934,21.333793664785686,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  06:00:00,23.141666666666667,23.83328876305039,20.724201518929495,21.158051094518365,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  07:00:00,23.333333333333333,24.308038423908994,21.043449566987669,21.519187498347688,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  08:00:00,24.025000000000003,25.174490310761965,21.844837605919513,22.550023429138169,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  09:00:00,25.21666666666667,25.972410227635426,24.184034494841254,25.0534869696267,2.2107446548428677,0.24999999999999998,0.0,0.0,0.29494382836578056,0.041666666666666667 
 07/25  10:00:00,26.791666666666669,25.996085333755859,25.924272895243815,25.998880709814548,2.2897886232201625,0.25,1.4636092475069334,0.1875,2.1691234952080018,0.25 
 07/25  11:00:00,28.55,25.994967719085467,25.998692031084983,25.99770998853609,2.3084882833632487,0.25,2.158615144336451,0.25,2.2906320784647304,0.25 
 07/25  12:00:00,30.291666666666669,25.99525718894579,25.99835186858259,25.997902022554354,2.4192433514705526,0.2696423445047444,2.1218237295031145,0.25,2.2365641530981796,0.25 
 07/25  13:00:00,31.816666666666668,25.99878151151385,25.999318279540235,25.999523066195058,2.2837416034757287,0.2657030941122678,1.989914634412492,0.25,2.1109431980668296,0.25 
 07/25  14:00:00,32.925000000000007,25.995422786951424,25.998677071630117,25.99977180387276,2.77201924825753,0.34734444312452936,2.01315938847117,0.25,2.1473049726372315,0.25628626818468899 
 07/25  15:00:00,33.53333333333333,25.994188702801084,25.998712100487145,26.000183230690664,2.8433845907153585,0.368884556554711,1.9827607066027824,0.25,2.0606338625368396,0.2505454545982957 
 07/25  16:00:00,33.64166666666667,25.994859243196289,25.999194937664119,25.99969598360795,2.7802322768283278,0.3576702098543536,1.9554575056794839,0.25,1.9973875372437793,0.25 
 07/25  17:00:00,33.425000000000007,25.995901791187355,25.999331620355354,26.00006455307003,2.649442591160295,0.33090226016277726,1.9396619142429313,0.25,1.9475890006723234,0.25 
 07/25  18:00:00,33.008333333333329,26.000939585253389,26.000216285814763,26.000401051348516,2.053857906087923,0.2511119661022581,1.721045575530223,0.25,1.772045259459869,0.25 
 07/25  19:00:00,32.449999999999999,26.00189196228983,26.000098933558307,26.000278941680578,1.973883268650545,0.25,1.4707045661288996,0.25,1.6309440178658524,0.25 
 07/25  20:00:00,31.733333333333336,26.001990828181545,25.987242169498189,26.000157068174734,1.9597443976296945,0.25,0.7859028695373728,0.16666666666666667,1.5258923911823915,0.25 
 07/25  21:00:00,30.875,26.001715086973517,25.698759963602809,26.0001483658701,1.9524760243570099,0.25,0.0,0.0,1.279574316203567,0.25 
 07/25  22:00:00,29.974999999999999,26.001679972342349,25.25729782242487,25.88807295354483,1.9468662882439239,0.25,0.0,0.0,0.0,0.0 
 07/25  23:00:00,29.075,28.776480128587818,24.804851490489758,25.48536511190089,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  24:00:00,28.175,28.82881769228307,24.234933557391928,24.938202759187605,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  01:00:00,27.275000000000003,28.27364652936093,23.601337997570416,24.31344019601781,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  02:00:00,26.433333333333335,27.695616862523509,23.053021736913533,23.74619492812529,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  03:00:00,25.75,27.0842983532675,22.57914645332994,23.23076551071566,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  04:00:00,25.208333333333333,26.49703911373156,22.174539475507556,22.78508128292847,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  05:00:00,24.825,25.961647219140443,21.84912327256841,22.419945929050287,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  06:00:00,24.641666666666667,25.560207761386807,21.60905879360951,22.150413771886205,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  07:00:00,24.775000000000003,25.936787681734715,21.90492014164148,22.480539944841739,0.5242205221179376,0.08333333333333333,0.0,0.0,0.0,0.0 
 07/26  08:00:00,25.25,26.000043143873609,22.827560536946096,23.700791742727007,1.7927536173551389,0.25,0.0,0.0,0.0,0.0 
 07/26  09:00:00,26.025000000000003,25.999730884519665,24.669952752411466,25.735773548461216,2.1330903096416606,0.25,0.0,0.0,1.1594544304359953,0.14583333333333335 
 07/26  10:00:00,27.099999999999999,25.998833501735218,25.997832769846764,25.998373548836175,2.2322896744775728,0.25,1.8908376357106543,0.25,2.3171151341061289,0.25 
 07/26  11:00:00,28.3,25.999386071432637,25.999503263074648,25.998909154916693,2.260622905916071,0.25,2.103716973989681,0.25,2.418074720804326,0.2618244873606768 
 07/26  12:00:00,29.441666666666668,26.000366980750618,25.99982762208633,25.99989297120284,2.267832258224584,0.2522909238104383,2.062889271385503,0.25,2.5945775315892809,0.29506368947981639 
 07/26  13:00:00,30.48333333333333,26.00055093345922,26.000401293988707,26.000986635298444,2.223830933663995,0.25409978563416377,1.9618284918321039,0.25,2.5435226594456794,0.2984064329150688 
 07/26  14:00:00,31.25,26.002262432277666,26.000390180990896,26.0011609609108,2.395217520243762,0.2813372011434279,1.9274383729536525,0.25,2.3969507992458118,0.2848108308111048 
 07/26  15:00:00,31.616666666666665,26.003600792637667,26.000478265331265,26.0015031052652,2.438864126382826,0.29054044374852686,1.8888286162635122,0.25,2.1413483815789937,0.2552380432573418 
 07/26  16:00:00,31.641666666666667,26.00439032551536,26.000487632414595,26.00089929238131,2.2571788749306,0.2667472825864765,1.8222795780794455,0.25,2.0148995235722588,0.25 
 07/26  17:00:00,31.541666666666669,26.00258223573104,26.000222472055396,26.0003660791312,2.0881694201305818,0.25,1.7205183121500228,0.25,1.900574747570686,0.25 
 07/26  18:00:00,31.325,26.00245947099849,26.00009713637805,26.00044348234042,2.0195654815841186,0.25,1.4456597368450866,0.25,1.7546890926957828,0.25 
 07/26  19:00:00,31.025000000000003,30.53846866187885,25.817466770140727,26.67344235303489,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  20:00:00,30.666666666666669,30.81817585384813,25.268778463837049,26.294367114675074,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  21:00:00,30.208333333333333,30.646636581828149,24.88066511963008,25.824394272320889,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  22:00:00,29.708333333333333,30.344894910038254,24.57839543027933,25.450992925112116,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  23:00:00,29.208333333333333,29.972152401214918,24.310475468718477,25.127978623158588,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  24:00:00,28.708333333333333,29.56135942565928,24.056303128256329,24.82496563833983,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  01:00:00,28.208333333333333,29.132510640712338,23.760490894797994,24.499762510034569,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  02:00:00,27.766666666666667,28.6888262100107,23.50656181482572,24.211999275745879,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  03:00:00,27.425,28.278088608134238,23.263888583068736,23.941525926404308,0.0,0.0,0.0,0.0,0.0,0.0 
